302.115,0
301.205,1
297.619,2
296.736,3
298.507,4
305.81,5
314.465,6
319.489,7
320.513,8
319.489,9
317.46,10
312.5,11
306.748,12
304.878,13
302.115,14
301.205,15
298.507,16
297.619,17
296.736,18
295.858,19
294.118,20
293.255,21
292.398,22
292.398,23
291.545,24
289.855,25
291.545,26
293.255,27
300.3,28
311.526,29
323.625,30
330.033,31
330.033,32
328.947,33
323.625,34
320.513,35
318.471,36
318.471,37
317.46,38
313.48,39
312.5,40
313.48,41
320.513,42
327.869,43
331.126,44
328.947,45
325.733,46
324.675,47
322.581,48
321.543,49
320.513,50
316.456,51
314.465,52
317.46,53
330.033,54
343.643,55
355.872,56
357.143,57
353.357,58
349.65,59
347.222,60
344.828,61
342.466,62
336.7,63
331.126,64
325.733,65
326.797,66
334.448,67
347.222,68
355.872,69
355.872,70
354.61,71
353.357,72
353.357,73
352.113,74
347.222,75
344.828,76
340.136,77
340.136,78
347.222,79
352.113,80
354.61,81
354.61,82
352.113,83
348.432,84
343.643,85
338.983,86
337.838,87
336.7,88
340.136,89
340.136,90
338.983,91
337.838,92
335.57,93
337.838,94
344.828,95
347.222,96
346.021,97
340.136,98
350.877,99
350.877,100
341.297,101
336.7,102
332.226,103
328.947,104
327.869,105
332.226,106
346.021,107
358.423,108
362.319,109
359.712,110
355.872,111
353.357,112
347.222,113
343.643,114
338.983,115
347.222,116
357.143,117
364.964,118
406.504,119
389.105,120
363.636,121
364.964,122
367.647,123
380.228,124
377.358,125
367.647,126
353.357,127
347.222,128
342.466,129
342.466,130
346.021,131
350.877,132
350.877,133
364.964,134
349.65,135
333.333,136
324.675,137
321.543,138
346.021,139
362.319,140
358.423,141
357.143,142
355.872,143
359.712,144
369.004,145
383.142,146
396.825,147
406.504,148
369.004,149
335.57,150
324.675,151
315.457,152
326.797,153
359.712,154
369.004,155
362.319,156
352.113,157
343.643,158
341.297,159
349.65,160
359.712,161
359.712,162
355.872,163
358.423,164
348.432,165
357.143,166
357.143,167
336.7,168
323.625,169
322.581,170
322.581,171
330.033,172
333.333,173
344.828,174
350.877,175
350.877,176
350.877,177
349.65,178
349.65,179
346.021,180
343.643,181
343.643,182
342.466,183
344.828,184
350.877,185
355.872,186
352.113,187
346.021,188
344.828,189
350.877,190
359.712,191
370.37,192
378.788,193
383.142,194
386.1,195
387.597,196
387.597,197
393.701,198
387.597,199
369.004,200
359.712,201
363.636,202
381.679,203
387.597,204
393.701,205
401.606,206
406.504,207
416.667,208
420.168,209
421.941,210
416.667,211
418.41,212
411.523,213
411.523,214
408.163,215
420.168,216
450.45,217
473.934,218
469.484,219
476.19,220
478.469,221
485.437,222
485.437,223
469.484,224
448.43,225
436.681,226
444.444,227
462.963,228
469.484,229
469.484,230
471.698,231
478.469,232
485.437,233
487.805,234
485.437,235
485.437,236
476.19,237
473.934,238
478.469,239
460.829,240
452.489,241
452.489,242
452.489,243
444.444,244
444.444,245
446.429,246
442.478,247
440.529,248
434.783,249
434.783,250
436.681,251
438.596,252
436.681,253
432.9,254
421.941,255
401.606,256
401.606,257
409.836,258
409.836,259
408.163,260
408.163,261
404.858,262
406.504,263
416.667,264
429.185,265
438.596,266
444.444,267
442.478,268
436.681,269
438.596,270
446.429,271
448.43,272
446.429,273
442.478,274
436.681,275
431.034,276
425.532,277
420.168,278
416.667,279
409.836,280
406.504,281
404.858,282
400,283
396.825,284
398.406,285
398.406,286
395.257,287
390.625,288
389.105,289
384.615,290
383.142,291
381.679,292
381.679,293
383.142,294
386.1,295
387.597,296
392.157,297
393.701,298
398.406,299
404.858,300
406.504,301
408.163,302
404.858,303
401.606,304
396.825,305
392.157,306
390.625,307
389.105,308
389.105,309
387.597,310
384.615,311
389.105,312
404.858,313
431.034,314
429.185,315
425.532,316
423.729,317
434.783,318
421.941,319
413.223,320
406.504,321
400,322
398.406,323
406.504,324
408.163,325
413.223,326
401.606,327
396.825,328
396.825,329
398.406,330
395.257,331
393.701,332
393.701,333
389.105,334
395.257,335
404.858,336
420.168,337
427.35,338
432.9,339
434.783,340
427.35,341
416.667,342
409.836,343
400,344
395.257,345
392.157,346
393.701,347
390.625,348
392.157,349
392.157,350
400,351
413.223,352
416.667,353
416.667,354
416.667,355
414.938,356
416.667,357
414.938,358
411.523,359
408.163,360
406.504,361
403.226,362
398.406,363
398.406,364
404.858,365
414.938,366
418.41,367
420.168,368
420.168,369
416.667,370
411.523,371
411.523,372
409.836,373
414.938,374
421.941,375
423.729,376
423.729,377
414.938,378
406.504,379
401.606,380
400,381
400,382
403.226,383
408.163,384
414.938,385
416.667,386
413.223,387
409.836,388
409.836,389
408.163,390
404.858,391
404.858,392
404.858,393
406.504,394
404.858,395
403.226,396
403.226,397
403.226,398
403.226,399
400,400
